surface	gold_lemma	gold_asp	gold_ten	gold_mood	gold_gen	gold_num	gold_per	vtype	confidence	cpos	failure_type	n_predicted	pred_lemmas	file	line_no
कर	कर					S	3	unknown	none	VM	no_analysis	0		fullnews_id_2484367_date_28_5_2004.dat	100
था	था		past		M	S		unknown	none	VM	no_analysis	0		fullnews_id_2484367_date_28_5_2004.dat	123
है	है		present			S	3	unknown	none	VM	no_analysis	0		fullnews_id_2484367_date_28_5_2004.dat	127
आने	आ					S		participle	low	VM	wrong_lemma	1	आन	fullnews_id_2484367_date_28_5_2004.dat	132
है	है		present			S	3	unknown	none	VM	no_analysis	0		fullnews_id_2484367_date_28_5_2004.dat	138
है	है		present			S	3	unknown	none	VM	no_analysis	0		fullnews_id_2484367_date_28_5_2004.dat	150
NULL	null							unknown	none	VM	no_analysis	0		fullnews_id_2484367_date_28_5_2004.dat	154
NULL	null							unknown	none	VM	no_analysis	0		fullnews_id_2484367_date_28_5_2004.dat	159
है	है		present			S	3	unknown	none	VM	no_analysis	0		fullnews_id_2484367_date_28_5_2004.dat	170
करते	कर	imperfective			M	S	3	participle	low	VM	wrong_features	2	कर|करत	fullnews_id_2484367_date_28_5_2004.dat	179
लेकर	ले							unknown	none	VM	no_analysis	0		fullnews_id_2484367_date_28_5_2004.dat	185
है	है		present			S	3	unknown	none	VM	no_analysis	0		fullnews_id_2484367_date_28_5_2004.dat	188
करने	कर					S	3	participle	low	VM	wrong_features	2	कर|करन	fullnews_id_2484367_date_28_5_2004.dat	208
पहुंचे	पहुंच	perfective			M	S	3	participle	low	VM	wrong_features	1	पहुंच	fullnews_id_2484367_date_28_5_2004.dat	211
हुई	हो	perfective			F	S		participle	low	VM	wrong_lemma	1	हु	fullnews_id_2484367_date_28_5_2004.dat	234
है	है		present			S	3	unknown	none	VM	no_analysis	0		fullnews_id_2484367_date_28_5_2004.dat	244
था	था		past		M	S	3	unknown	none	VM	no_analysis	0		fullnews_id_2484367_date_28_5_2004.dat	248
हो	हो					P	3	unknown	none	VM	no_analysis	0		fullnews_id_2484367_date_28_5_2004.dat	258
हो	हो				M	S	3	unknown	none	VM	no_analysis	0		fullnews_id_2484367_date_28_5_2004.dat	276
कर	कर				M	S	3	unknown	none	VM	no_analysis	0		fullnews_id_2484367_date_28_5_2004.dat	282
चल	चल				F	S	3	unknown	none	VM	no_analysis	0		fullnews_id_2484367_date_28_5_2004.dat	291
करेगी	कर		future		F	S	3	finite	medium	VM	wrong_features	2	कर|करेग	fullnews_id_2484367_date_28_5_2004.dat	297
छोड़	छोड				M	S	3	unknown	none	VM	no_analysis	0		fullnews_id_2484367_date_28_5_2004.dat	309
जुड़ा	जुड	perfective			M	S	3	participle	low	VM	wrong_lemma	1	जुड़	fullnews_id_2484367_date_28_5_2004.dat	315
है	है		present			S	3	unknown	none	VM	no_analysis	0		fullnews_id_2484367_date_28_5_2004.dat	324
है	है		present			S	3	unknown	none	VM	no_analysis	0		fullnews_id_2484367_date_28_5_2004.dat	328
करना	कर				M	S	3	participle	low	VM	wrong_features	2	कर|करन	fullnews_id_2484367_date_28_5_2004.dat	334
रही	रह	perfective			F	S	3	participle	low	VM	wrong_features	1	रह	fullnews_id_2484367_date_28_5_2004.dat	347
हो	हो				M	S	3	unknown	none	VM	no_analysis	0		fullnews_id_2484367_date_28_5_2004.dat	351
किया	कर	perfective			M	S	3	irregular	high	VM	wrong_features	5	कर|की|के|कि|किय	fullnews_id_2484367_date_28_5_2004.dat	355
आए	आ	perfective			M	S		unknown	none	VM	no_analysis	0		fullnews_id_2484368_date_28_5_2004.dat	3
करेंगे	कर		future		M	P	3	finite	medium	VM	wrong_features	2	कर|करेंग	fullnews_id_2484368_date_28_5_2004.dat	19
खोले	खोल	perfective				P	3	participle	low	VM	wrong_features	1	खोल	fullnews_id_2484368_date_28_5_2004.dat	25
मिल	मिल					P	3	unknown	none	VM	no_analysis	0		fullnews_id_2484368_date_28_5_2004.dat	31
की	कर	perfective			F	S	3	irregular	high	VM	wrong_features	1	कर	fullnews_id_2484368_date_28_5_2004.dat	46
करेंगे	कर		future		M	S	3	finite	medium	VM	wrong_features	2	कर|करेंग	fullnews_id_2484368_date_28_5_2004.dat	59
हैं	है		present			S	3	unknown	none	VM	no_analysis	0		fullnews_id_2484368_date_28_5_2004.dat	67
होंगे	हो		future		M	P	3	participle	low	VM	wrong_lemma	1	होंग	fullnews_id_2484368_date_28_5_2004.dat	76
किया	कर	perfective			M	S	3	irregular	high	VM	wrong_features	5	कर|की|के|कि|किय	fullnews_id_2484368_date_28_5_2004.dat	87
हो	हो							unknown	none	VM	no_analysis	0		fullnews_id_2484368_date_28_5_2004.dat	92
दिया	दे	perfective			M	S	3	irregular	high	VM	wrong_features	5	दे|दी|दे|दि|दिय	fullnews_id_2484368_date_28_5_2004.dat	121
आकर	आ							unknown	none	VM	no_analysis	0		fullnews_id_2484368_date_28_5_2004.dat	127
करा	कर	perfective				P	3	participle	low	VM	wrong_features	1	कर	fullnews_id_2484368_date_28_5_2004.dat	130
ले	ले					P		unknown	none	VM	no_analysis	0		fullnews_id_2484368_date_28_5_2004.dat	133
की	कर	perfective			F	S	3	irregular	high	VM	wrong_features	1	कर	fullnews_id_2484368_date_28_5_2004.dat	146
समझा	समझ	perfective			M	S	3	participle	low	VM	wrong_features	1	समझ	fullnews_id_2484368_date_28_5_2004.dat	149
थी	था		past		F	S		unknown	none	VM	no_analysis	0		fullnews_id_2484368_date_28_5_2004.dat	156
की	कर	perfective			F	S	3	irregular	high	VM	wrong_features	1	कर	fullnews_id_2484368_date_28_5_2004.dat	159
कर	कर					S		unknown	none	VM	no_analysis	0		fullnews_id_2484369-a_date_28_5_2004.dat	8
की	कर	perfective			F	S	3	irregular	high	VM	wrong_features	1	कर	fullnews_id_2484369-a_date_28_5_2004.dat	18
कहा	कह	perfective			M	S	3	participle	low	VM	wrong_features	1	कह	fullnews_id_2484369-a_date_28_5_2004.dat	25
है	है		present			S	3	unknown	none	VM	no_analysis	0		fullnews_id_2484369-a_date_28_5_2004.dat	31
कर	कर					S	3	unknown	none	VM	no_analysis	0		fullnews_id_2484369-a_date_28_5_2004.dat	36
बनता	बन	imperfective			M	S	3	participle	low	VM	wrong_features	2	बन|बनत	fullnews_id_2484369-a_date_28_5_2004.dat	47
संभालने	संभाल					P		participle	low	VM	wrong_features	2	संभाल|संभालन	fullnews_id_2484369-b_date_28_5_2004.dat	3
होगी	हो		future		F	S	3	participle	low	VM	wrong_lemma	1	होग	fullnews_id_2484369-b_date_28_5_2004.dat	14
लेंगे	ले		future		M	S	3	irregular	high	VM	wrong_features	2	ले|लेंग	fullnews_id_2484369-b_date_28_5_2004.dat	24
किए	कर	perfective			M	P	3	irregular	high	VM	wrong_features	2	कर|कि	fullnews_id_2484369-b_date_28_5_2004.dat	34
की	कर	perfective			F	S	3	irregular	high	VM	wrong_features	1	कर	fullnews_id_2484369-b_date_28_5_2004.dat	38
किया	कर	perfective			M	S	3	irregular	high	VM	wrong_features	5	कर|की|के|कि|किय	fullnews_id_2484369-b_date_28_5_2004.dat	51
खुलकर	खुल							unknown	none	VM	no_analysis	0		fullnews_id_2484370_date_28_5_2004.dat	3
करने	कर					P		participle	low	VM	wrong_features	2	कर|करन	fullnews_id_2484370_date_28_5_2004.dat	5
आए	आ	perfective			M	P		unknown	none	VM	no_analysis	0		fullnews_id_2484370_date_28_5_2004.dat	12
बताते	बता	imperfective			M	S		participle	low	VM	wrong_features	2	बता|बतात	fullnews_id_2484370_date_28_5_2004.dat	20
बताया	बता	perfective			M	S	3	participle	low	VM	wrong_features	2	बता|बताय	fullnews_id_2484370_date_28_5_2004.dat	24
लेकर	ले							unknown	none	VM	no_analysis	0		fullnews_id_2484370_date_28_5_2004.dat	35
है	है		present			S	3	unknown	none	VM	no_analysis	0		fullnews_id_2484370_date_28_5_2004.dat	40
दिए	दे	perfective				S		irregular	high	VM	wrong_features	2	दे|दि	fullnews_id_2484370_date_28_5_2004.dat	50
है	है		present			S	3	unknown	none	VM	no_analysis	0		fullnews_id_2484370_date_28_5_2004.dat	54
बढ़ाने	बढा					S		participle	low	VM	wrong_lemma	2	बढ़ा|बढ़ान	fullnews_id_2484370_date_28_5_2004.dat	59
मानी	मान	perfective			F	S	3	participle	low	VM	wrong_features	2	मा|मान	fullnews_id_2484370_date_28_5_2004.dat	62
NULL	null							unknown	none	VM	no_analysis	0		fullnews_id_2484370_date_28_5_2004.dat	68
NULL	null							unknown	none	VM	no_analysis	0		fullnews_id_2484370_date_28_5_2004.dat	71
देख	देख					P	3	unknown	none	VM	no_analysis	0		fullnews_id_2484370_date_28_5_2004.dat	79
आती	आ	imperfective			F	S	3	participle	low	VM	wrong_lemma	1	आत	fullnews_id_2484370_date_28_5_2004.dat	88
बढ़ाने	बढा							participle	low	VM	wrong_lemma	2	बढ़ा|बढ़ान	fullnews_id_2484370_date_28_5_2004.dat	100
दिया	दे	perfective			M	S	3	irregular	high	VM	wrong_features	5	दे|दी|दे|दि|दिय	fullnews_id_2484370_date_28_5_2004.dat	108
की	कर	perfective			F	S	3	irregular	high	VM	wrong_features	1	कर	fullnews_id_2484370_date_28_5_2004.dat	117
करते	कर	imperfective			M	S	3	participle	low	VM	wrong_features	2	कर|करत	fullnews_id_2484370_date_28_5_2004.dat	123
है	है		present			S	3	unknown	none	VM	no_analysis	0		fullnews_id_2484370_date_28_5_2004.dat	132
उठाएंगे	उठा		future		M	S	3	finite	medium	VM	wrong_features	2	उठा|उठाएंग	fullnews_id_2484370_date_28_5_2004.dat	138
करते	कर	imperfective			M	S	3	participle	low	VM	wrong_features	2	कर|करत	fullnews_id_2484370_date_28_5_2004.dat	143
करते	कर	imperfective				S		participle	low	VM	wrong_features	2	कर|करत	fullnews_id_2484370_date_28_5_2004.dat	158
कहा	कह	perfective			M	S	3	participle	low	VM	wrong_features	1	कह	fullnews_id_2484370_date_28_5_2004.dat	160
घटाई	घटा	perfective			F	S	3	participle	low	VM	wrong_features	1	घटा	fullnews_id_2484370_date_28_5_2004.dat	164
पड़ेगा	पड		future		M	S	3	finite	medium	VM	wrong_lemma	2	पड़|पड़ेग	fullnews_id_2484370_date_28_5_2004.dat	171
किया	कर	perfective			M	S	3	irregular	high	VM	wrong_features	5	कर|की|के|कि|किय	fullnews_id_2484370_date_28_5_2004.dat	181
है	है		present			S	3	unknown	none	VM	no_analysis	0		fullnews_id_2484370_date_28_5_2004.dat	186
पड़ेगा	पड		future		M	S	3	finite	medium	VM	wrong_lemma	2	पड़|पड़ेग	fullnews_id_2484370_date_28_5_2004.dat	192
उठाएंगे	उठा		future		M	S	3	finite	medium	VM	wrong_features	2	उठा|उठाएंग	fullnews_id_2484370_date_28_5_2004.dat	200
घटाए	घटा	perfective				S		participle	low	VM	wrong_features	1	घटा	fullnews_id_2484370_date_28_5_2004.dat	206
हैं	है		present			S	3	unknown	none	VM	no_analysis	0		fullnews_id_2484370_date_28_5_2004.dat	209
है	है		present			S	3	unknown	none	VM	no_analysis	0		fullnews_id_2484370_date_28_5_2004.dat	214
पड़ेगा	पड		future		M	S	3	finite	medium	VM	wrong_lemma	2	पड़|पड़ेग	fullnews_id_2484370_date_28_5_2004.dat	219
है	है		present			S	3	unknown	none	VM	no_analysis	0		fullnews_id_2484370_date_28_5_2004.dat	224
दिया	दे	perfective				S	3	irregular	high	VM	wrong_features	5	दे|दी|दे|दि|दिय	fullnews_id_2484370_date_28_5_2004.dat	230
हुए	हो	perfective			M	S		participle	low	VM	wrong_lemma	2	हू|हु	fullnews_id_2484403_date_29_5_2004.dat	3
पड़े	पड	perfective			M	S		participle	low	VM	wrong_lemma	1	पड़	fullnews_id_2484403_date_29_5_2004.dat	7
कर	कर				F	S	3	unknown	none	VM	no_analysis	0		fullnews_id_2484403_date_29_5_2004.dat	11
हुई	हो	perfective			F	S		participle	low	VM	wrong_lemma	1	हु	fullnews_id_2484403_date_29_5_2004.dat	26
होकर	हो							unknown	none	VM	no_analysis	0		fullnews_id_2484403_date_29_5_2004.dat	34
किया	कर	perfective			M	S	3	irregular	high	VM	wrong_features	5	कर|की|के|कि|किय	fullnews_id_2484403_date_29_5_2004.dat	39
देने	दे				M	S	3	participle	low	VM	wrong_features	2	दे|देन	fullnews_id_2484403_date_29_5_2004.dat	49
दें	दे			subjunctive		P	3	unknown	none	VM	no_analysis	0		fullnews_id_2484403_date_29_5_2004.dat	56
NULL	null							unknown	none	VM	no_analysis	0		fullnews_id_2484403_date_29_5_2004.dat	61
फंसे	फँस	perfective			M	P		participle	low	VM	wrong_lemma	1	फंस	fullnews_id_2484403_date_29_5_2004.dat	72
होकर	हो							unknown	none	VM	no_analysis	0		fullnews_id_2484403_date_29_5_2004.dat	75
देगी	दे		future		F	S	3	participle	low	VM	wrong_lemma	1	देग	fullnews_id_2484403_date_29_5_2004.dat	78
आने	आ					S		participle	low	VM	wrong_lemma	1	आन	fullnews_id_2484403_date_29_5_2004.dat	84
दी	दे	perfective			F	S	3	irregular	high	VM	wrong_features	1	दे	fullnews_id_2484403_date_29_5_2004.dat	86
आना	आ							participle	low	VM	wrong_lemma	1	आन	fullnews_id_2484403_date_29_5_2004.dat	93
चाहते	चाह	imperfective			M	P	3	participle	low	VM	wrong_features	2	चाह|चाहत	fullnews_id_2484403_date_29_5_2004.dat	94
आने	आ					S		participle	low	VM	wrong_lemma	1	आन	fullnews_id_2484403_date_29_5_2004.dat	107
दी	दे	perfective			F	S	3	irregular	high	VM	wrong_features	1	दे	fullnews_id_2484403_date_29_5_2004.dat	109
हो	हो				M	S		unknown	none	VM	no_analysis	0		fullnews_id_2484403_date_29_5_2004.dat	115
कर	कर				F	S		unknown	none	VM	no_analysis	0		fullnews_id_2484403_date_29_5_2004.dat	126
दी	दे	perfective			F	S	3	irregular	high	VM	wrong_features	1	दे	fullnews_id_2484403_date_29_5_2004.dat	142
आने	आ					P		participle	low	VM	wrong_lemma	1	आन	fullnews_id_2484403_date_29_5_2004.dat	147
करेगा	कर		future		M	S	3	finite	medium	VM	wrong_features	2	कर|करेग	fullnews_id_2484403_date_29_5_2004.dat	157
हुआ	हो	perfective			M	S	3	unknown	none	VM	no_analysis	0		fullnews_id_2484403_date_29_5_2004.dat	162
NULL	null							unknown	none	VM	no_analysis	0		fullnews_id_2484403_date_29_5_2004.dat	170
रहते	रह	imperfective			M	S		participle	low	VM	wrong_features	2	रह|रहत	fullnews_id_2484404_date_29_5_2004.dat	5
लग	लग				F	S		unknown	none	VM	no_analysis	0		fullnews_id_2484404_date_29_5_2004.dat	6
चल	चल				M	S		unknown	none	VM	no_analysis	0		fullnews_id_2484404_date_29_5_2004.dat	12
उठाने	उठा				F			participle	low	VM	wrong_features	2	उठा|उठान	fullnews_id_2484404_date_29_5_2004.dat	17
झुठलाते	झुठला	imperfective			M	S		participle	low	VM	wrong_features	2	झुठला|झुठलात	fullnews_id_2484404_date_29_5_2004.dat	22
दौड़ी	दौड	perfective			F	S		participle	low	VM	wrong_lemma	1	दौड़	fullnews_id_2484404_date_29_5_2004.dat	32
आ	आ				F	P	3	unknown	none	VM	no_analysis	0		fullnews_id_2484404_date_29_5_2004.dat	33
था	था		past		M	S		unknown	none	VM	no_analysis	0		fullnews_id_2484404_date_29_5_2004.dat	40
दिखाई	दिखा	perfective			F	S	3	participle	low	VM	wrong_features	1	दिखा	fullnews_id_2484404_date_29_5_2004.dat	48
मिली	मिल	perfective			F	S	3	participle	low	VM	wrong_features	1	मिल	fullnews_id_2484404_date_29_5_2004.dat	54
सौंपे	सौंप	perfective			M	S		participle	low	VM	wrong_features	1	सौंप	fullnews_id_2484404_date_29_5_2004.dat	58
कहा	कह	perfective			M	S	3	participle	low	VM	wrong_features	1	कह	fullnews_id_2484404_date_29_5_2004.dat	60
बजकर	बज							unknown	none	VM	no_analysis	0		fullnews_id_2484404_date_29_5_2004.dat	64
आया	आ	perfective			M	S		participle	low	VM	wrong_lemma	1	आय	fullnews_id_2484404_date_29_5_2004.dat	70
किए	कर	perfective			M	P	3	irregular	high	VM	wrong_features	2	कर|कि	fullnews_id_2484404_date_29_5_2004.dat	78
लग	लग					S		unknown	none	VM	no_analysis	0		fullnews_id_2484404_date_29_5_2004.dat	81
होने	हो				M	P		participle	low	VM	wrong_features	2	हो|होन	fullnews_id_2484404_date_29_5_2004.dat	93
झुठलाते	झुठला	imperfective				S		participle	low	VM	wrong_features	2	झुठला|झुठलात	fullnews_id_2484404_date_29_5_2004.dat	103
लगा	लग	perfective			M	S	3	participle	low	VM	wrong_features	1	लग	fullnews_id_2484404_date_29_5_2004.dat	107
कहा	कह	perfective			M	S	3	participle	low	VM	wrong_features	1	कह	fullnews_id_2484404_date_29_5_2004.dat	111
मिली	मिल	perfective			F	S	3	participle	low	VM	wrong_features	1	मिल	fullnews_id_2484404_date_29_5_2004.dat	122
किए	कर	perfective			M	P	3	irregular	high	VM	wrong_features	2	कर|कि	fullnews_id_2484404_date_29_5_2004.dat	129
होता	हो	imperfective			M	S	3	participle	low	VM	wrong_features	2	हो|होत	fullnews_id_2484404_date_29_5_2004.dat	139
