surface	gold_lemma	gold_asp	gold_ten	gold_mood	gold_gen	gold_num	gold_per	vtype	confidence	cpos	failure_type	n_predicted	pred_lemmas	file	line_no
मारकर	मार							unknown	none	VM	no_analysis	0		fullnews_id_2489472-a_date_30_5_2004.dat	61
दबोच	दबोच					S		unknown	none	VM	no_analysis	0		fullnews_id_2489472-a_date_30_5_2004.dat	65
कर	कर							unknown	none	VM	no_analysis	0		fullnews_id_2489472-a_date_30_5_2004.dat	71
कर	कर					S		unknown	none	VM	no_analysis	0		fullnews_id_2489472-a_date_30_5_2004.dat	75
है	है					S		unknown	none	VM	no_analysis	0		fullnews_id_2489472-a_date_30_5_2004.dat	83
लगाकर	लगा							unknown	none	VM	no_analysis	0		fullnews_id_2489472-a_date_30_5_2004.dat	95
खेल	खेल				M	S		unknown	none	VM	no_analysis	0		fullnews_id_2489472-a_date_30_5_2004.dat	110
है	है					S		unknown	none	VM	no_analysis	0		fullnews_id_2489472-a_date_30_5_2004.dat	122
बन	बन				F	S		unknown	none	VM	no_analysis	0		fullnews_id_2489472-a_date_30_5_2004.dat	128
खेल	खेल				M			unknown	none	VM	no_analysis	0		fullnews_id_2489472-a_date_30_5_2004.dat	137
मारकर	मार							unknown	none	VM	no_analysis	0		fullnews_id_2489472-a_date_30_5_2004.dat	141
कर	कर				F	S		unknown	none	VM	no_analysis	0		fullnews_id_2489472-a_date_30_5_2004.dat	144
बन	बन				M	S		unknown	none	VM	no_analysis	0		fullnews_id_2489472-a_date_30_5_2004.dat	158
है	है					S		unknown	none	VM	no_analysis	0		fullnews_id_2489472-a_date_30_5_2004.dat	163
है	है					S		unknown	none	VM	no_analysis	0		fullnews_id_2489472-a_date_30_5_2004.dat	168
NULL	null							unknown	none	VM	no_analysis	0		fullnews_id_2489472-a_date_30_5_2004.dat	171
है	है					S		unknown	none	VM	no_analysis	0		fullnews_id_2489472-a_date_30_5_2004.dat	181
लगाकर	लगा							unknown	none	VM	no_analysis	0		fullnews_id_2489472-a_date_30_5_2004.dat	188
आता	आ				M	S		participle	low	VM	wrong_lemma	1	आत	fullnews_id_2489472-a_date_30_5_2004.dat	197
है	है					S		unknown	none	VM	no_analysis	0		fullnews_id_2489472-a_date_30_5_2004.dat	204
हो	हो				M	S		unknown	none	VM	no_analysis	0		fullnews_id_2489472-a_date_30_5_2004.dat	219
पाए	पा				M	S		participle	low	VM	wrong_features	1	पा	fullnews_id_2489472-a_date_30_5_2004.dat	224
हो	हो				F	S		unknown	none	VM	no_analysis	0		fullnews_id_2489472-a_date_30_5_2004.dat	231
लगा	लगा				M	S		participle	low	VM	wrong_lemma	1	लग	fullnews_id_2489472-a_date_30_5_2004.dat	238
मांग	मांग				F	S		unknown	none	VM	no_analysis	0		fullnews_id_2489472-a_date_30_5_2004.dat	280
हुई	हो				F	S		participle	low	VM	wrong_lemma	1	हु	fullnews_id_2491763_date_31_5_2004.dat	2
बढ़ने	बढ							participle	low	VM	wrong_lemma	2	बढ़|बढ़न	fullnews_id_2491763_date_31_5_2004.dat	10
पड़ने	पड					S		participle	low	VM	wrong_lemma	2	पड़|पड़न	fullnews_id_2491763_date_31_5_2004.dat	12
देखकर	देख							unknown	none	VM	no_analysis	0		fullnews_id_2491763_date_31_5_2004.dat	14
हैं	है					P		unknown	none	VM	no_analysis	0		fullnews_id_2491763_date_31_5_2004.dat	17
बढ़	बढ					S		unknown	none	VM	no_analysis	0		fullnews_id_2491763_date_31_5_2004.dat	25
है	है					S		unknown	none	VM	no_analysis	0		fullnews_id_2491763_date_31_5_2004.dat	33
पहुंच	पहुंच				F	S		unknown	none	VM	no_analysis	0		fullnews_id_2491763_date_31_5_2004.dat	40
कर	कर							unknown	none	VM	no_analysis	0		fullnews_id_2491763_date_31_5_2004.dat	61
पड़ती	पड				F	S		participle	low	VM	wrong_lemma	2	पड़|पड़त	fullnews_id_2491763_date_31_5_2004.dat	69
आता	आ				M	S		participle	low	VM	wrong_lemma	1	आत	fullnews_id_2491763_date_31_5_2004.dat	74
आने	आ					S		participle	low	VM	wrong_lemma	1	आन	fullnews_id_2491763_date_31_5_2004.dat	79
आई	आ				F	S		unknown	none	VM	no_analysis	0		fullnews_id_2491763_date_31_5_2004.dat	84
हुए	हो				M	P		participle	low	VM	wrong_lemma	2	हू|हु	fullnews_id_2491763_date_31_5_2004.dat	88
आई	आ				F	S		unknown	none	VM	no_analysis	0		fullnews_id_2491763_date_31_5_2004.dat	100
छपी	छपा				F	S		participle	low	VM	wrong_lemma	1	छप	fullnews_id_2491763_date_31_5_2004.dat	105
बन	बन				F	S		unknown	none	VM	no_analysis	0		fullnews_id_2491763_date_31_5_2004.dat	111
होने	हो					P		participle	low	VM	wrong_features	2	हो|होन	fullnews_id_2491763_date_31_5_2004.dat	129
कर	कर							unknown	none	VM	no_analysis	0		fullnews_id_2491763_date_31_5_2004.dat	139
है	है					P		unknown	none	VM	no_analysis	0		fullnews_id_2491763_date_31_5_2004.dat	155
है	है					S		unknown	none	VM	no_analysis	0		fullnews_id_2491763_date_31_5_2004.dat	162
हो	हो				M	S		unknown	none	VM	no_analysis	0		fullnews_id_2491763_date_31_5_2004.dat	166
है	है					S		unknown	none	VM	no_analysis	0		fullnews_id_2491763_date_31_5_2004.dat	172
बढ़ने	बढ							participle	low	VM	wrong_lemma	2	बढ़|बढ़न	fullnews_id_2491763_date_31_5_2004.dat	180
बन	बन							unknown	none	VM	no_analysis	0		fullnews_id_2491763_date_31_5_2004.dat	189
उड़ता	उड				M	S		participle	low	VM	wrong_lemma	2	उड़|उड़त	fullnews_id_2491763_date_31_5_2004.dat	190
ढक	ढक				M	S		unknown	none	VM	no_analysis	0		fullnews_id_2491763_date_31_5_2004.dat	194
आने	आ					S		participle	low	VM	wrong_lemma	1	आन	fullnews_id_2491763_date_31_5_2004.dat	201
हो	हो				F	S		unknown	none	VM	no_analysis	0		fullnews_id_2491763_date_31_5_2004.dat	203
बढ़ा	बढ				M	S		participle	low	VM	wrong_lemma	1	बढ़	fullnews_id_2491763_date_31_5_2004.dat	217
है	है					S		unknown	none	VM	no_analysis	0		fullnews_id_2491763_date_31_5_2004.dat	221
पड़	पड				M	S		unknown	none	VM	no_analysis	0		fullnews_id_2491763_date_31_5_2004.dat	230
हुई	हो				F	S		participle	low	VM	wrong_lemma	1	हु	fullnews_id_2491770_date_31_5_2004.dat	2
कर	कर				M	S		unknown	none	VM	no_analysis	0		fullnews_id_2491770_date_31_5_2004.dat	10
कर	कर					S		unknown	none	VM	no_analysis	0		fullnews_id_2491770_date_31_5_2004.dat	18
हुई	हो				F	S		participle	low	VM	wrong_lemma	1	हु	fullnews_id_2491770_date_31_5_2004.dat	40
हो	हो				F	S		unknown	none	VM	no_analysis	0		fullnews_id_2491770_date_31_5_2004.dat	79
हो	हो				F	S		unknown	none	VM	no_analysis	0		fullnews_id_2491770_date_31_5_2004.dat	91
आई	आ				F	S		unknown	none	VM	no_analysis	0		fullnews_id_2491770_date_31_5_2004.dat	99
फंस	फँस				M	P		unknown	none	VM	no_analysis	0		fullnews_id_2491770_date_31_5_2004.dat	107
किए	कर				M	S		irregular	high	VM	wrong_features	2	कर|कि	fullnews_id_2491770_date_31_5_2004.dat	117
फंसे	फँस					P		participle	low	VM	wrong_lemma	1	फंस	fullnews_id_2491770_date_31_5_2004.dat	122
हो	हो					S		unknown	none	VM	no_analysis	0		fullnews_id_2491770_date_31_5_2004.dat	130
कर	कर				M	S		unknown	none	VM	no_analysis	0		fullnews_id_2491770_date_31_5_2004.dat	137
कर	कर				M	S		unknown	none	VM	no_analysis	0		fullnews_id_2491770_date_31_5_2004.dat	164
भर	भर				M	P		unknown	none	VM	no_analysis	0		fullnews_id_2491770_date_31_5_2004.dat	174
रहने	रह					P		participle	low	VM	wrong_features	2	रह|रहन	fullnews_id_2491770_date_31_5_2004.dat	181
रोक	रोक				M	S		unknown	none	VM	no_analysis	0		fullnews_id_2491770_date_31_5_2004.dat	196
डूब	डूब				F	P		unknown	none	VM	no_analysis	0		fullnews_id_2491770_date_31_5_2004.dat	201
होने	हो					P		participle	low	VM	wrong_features	2	हो|होन	fullnews_id_2491770_date_31_5_2004.dat	207
कर	कर				M	S		unknown	none	VM	no_analysis	0		fullnews_id_2491770_date_31_5_2004.dat	211
कर	कर				M	P		unknown	none	VM	no_analysis	0		fullnews_id_2491770_date_31_5_2004.dat	219
हुई	हो				F	P		participle	low	VM	wrong_lemma	1	हु	fullnews_id_2491770_date_31_5_2004.dat	227
है	है					S		unknown	none	VM	no_analysis	0		fullnews_id_2491770_date_31_5_2004.dat	235
बढ़ाते	बढा				M	S		participle	low	VM	wrong_lemma	2	बढ़ा|बढ़ात	fullnews_id_2491773_date_31_5_2004.dat	21
दिए	दे				M	S		irregular	high	VM	wrong_features	2	दे|दि	fullnews_id_2491773_date_31_5_2004.dat	27
किए	कर				M	S		irregular	high	VM	wrong_features	2	कर|कि	fullnews_id_2491773_date_31_5_2004.dat	55
चलेंगे	चल				M	S		finite	medium	VM	wrong_features	2	चल|चलेंग	fullnews_id_2491773_date_31_5_2004.dat	72
है	है					S		unknown	none	VM	no_analysis	0		fullnews_id_2491773_date_31_5_2004.dat	82
NULL	null							unknown	none	VM	no_analysis	0		fullnews_id_2491773_date_31_5_2004.dat	85
हो	हो				F	S		unknown	none	VM	no_analysis	0		fullnews_id_2491773_date_31_5_2004.dat	101
करेंगे	कर				M	S		finite	medium	VM	wrong_features	2	कर|करेंग	fullnews_id_2491773_date_31_5_2004.dat	115
होगी	हो				F	S		participle	low	VM	wrong_lemma	1	होग	fullnews_id_2491773_date_31_5_2004.dat	135
बढ़ेगी	बढ				F	S		finite	medium	VM	wrong_lemma	2	बढ़|बढ़ेग	fullnews_id_2491773_date_31_5_2004.dat	145
हुई	हो				F	S		participle	low	VM	wrong_lemma	1	हु	fullnews_id_2491773_date_31_5_2004.dat	149
कर	कर					S		unknown	none	VM	no_analysis	0		fullnews_id_2491773_date_31_5_2004.dat	157
कहेंगे	कह				M	S		finite	medium	VM	wrong_features	2	कह|कहेंग	fullnews_id_2491773_date_31_5_2004.dat	170
ले	ले					S		unknown	none	VM	no_analysis	0		fullnews_id_2491773_date_31_5_2004.dat	180
निपटेंगे	निपट				M	S		finite	medium	VM	wrong_features	2	निपट|निपटेंग	fullnews_id_2491773_date_31_5_2004.dat	187
है	है					S		unknown	none	VM	no_analysis	0		fullnews_id_2491773_date_31_5_2004.dat	197
आई	आ				F	S		unknown	none	VM	no_analysis	0		fullnews_id_2491773_date_31_5_2004.dat	202
दिए	दे					S		irregular	high	VM	wrong_features	2	दे|दि	fullnews_id_2491773_date_31_5_2004.dat	212
है	है					S		unknown	none	VM	no_analysis	0		fullnews_id_2491773_date_31_5_2004.dat	237
कर	कर					S		unknown	none	VM	no_analysis	0		fullnews_id_2491773_date_31_5_2004.dat	281
पहुंच	पहुंच					S		unknown	none	VM	no_analysis	0		fullnews_id_2491773_date_31_5_2004.dat	300
है	है					S		unknown	none	VM	no_analysis	0		fullnews_id_2491773_date_31_5_2004.dat	308
हैं	है					S		unknown	none	VM	no_analysis	0		fullnews_id_2491774_date_31_5_2004.dat	6
करते	कर				M	S		participle	low	VM	wrong_features	2	कर|करत	fullnews_id_2491774_date_31_5_2004.dat	29
कर	कर					S		unknown	none	VM	no_analysis	0		fullnews_id_2491774_date_31_5_2004.dat	36
करते	कर					S		participle	low	VM	wrong_features	2	कर|करत	fullnews_id_2491774_date_31_5_2004.dat	46
करा	करा				M	S		participle	low	VM	wrong_lemma	1	कर	fullnews_id_2491774_date_31_5_2004.dat	57
है	है					S		unknown	none	VM	no_analysis	0		fullnews_id_2491774_date_31_5_2004.dat	69
किए	कर				M	S		irregular	high	VM	wrong_features	2	कर|कि	fullnews_id_2491774_date_31_5_2004.dat	73
हैं	है					S		unknown	none	VM	no_analysis	0		fullnews_id_2491774_date_31_5_2004.dat	81
करते	कर				M	S		participle	low	VM	wrong_features	2	कर|करत	fullnews_id_2491774_date_31_5_2004.dat	85
हैं	है					P		unknown	none	VM	no_analysis	0		fullnews_id_2491774_date_31_5_2004.dat	94
निभा	निभा				M	S		participle	low	VM	wrong_lemma	1	निभ	fullnews_id_2491775_date_31_5_2004.dat	13
बढ़ाते	बढा				M	S		participle	low	VM	wrong_lemma	2	बढ़ा|बढ़ात	fullnews_id_2491775_date_31_5_2004.dat	18
होगा	हो				M	S		participle	low	VM	wrong_lemma	1	होग	fullnews_id_2491775_date_31_5_2004.dat	81
बढ़ाना	बढ				M	S		participle	low	VM	wrong_lemma	2	बढ़ा|बढ़ान	fullnews_id_2491775_date_31_5_2004.dat	101
पकड़ा	पकड				M	S		participle	low	VM	wrong_lemma	1	पकड़	fullnews_id_2491777_date_31_5_2004.dat	9
तलाश	तलाश				F	S		unknown	none	VM	no_analysis	0		fullnews_id_2491777_date_31_5_2004.dat	19
है	है					S		unknown	none	VM	no_analysis	0		fullnews_id_2491777_date_31_5_2004.dat	27
ली	ले				F	P		irregular	high	VM	wrong_features	1	ले	fullnews_id_2491777_date_31_5_2004.dat	34
लगते	लग				M	S		participle	low	VM	wrong_features	2	लग|लगत	fullnews_id_2491777_date_31_5_2004.dat	44
आए	आ					P		unknown	none	VM	no_analysis	0		fullnews_id_2491777_date_31_5_2004.dat	50
मिलकर	मिल							unknown	none	VM	no_analysis	0		fullnews_id_2491777_date_31_5_2004.dat	53
धर	धर					S		unknown	none	VM	no_analysis	0		fullnews_id_2491777_date_31_5_2004.dat	65
आ	आ				M	P		unknown	none	VM	no_analysis	0		fullnews_id_2491777_date_31_5_2004.dat	91
है	है					S		unknown	none	VM	no_analysis	0		fullnews_id_2491777_date_31_5_2004.dat	101
हैं	है					P		unknown	none	VM	no_analysis	0		fullnews_id_2491777_date_31_5_2004.dat	110
है	है					S		unknown	none	VM	no_analysis	0		fullnews_id_2491777_date_31_5_2004.dat	115
कर	कर				M	S		unknown	none	VM	no_analysis	0		fullnews_id_2491777_date_31_5_2004.dat	139
है	है					S		unknown	none	VM	no_analysis	0		fullnews_id_2491777_date_31_5_2004.dat	151
है	है					S		unknown	none	VM	no_analysis	0		fullnews_id_2491777_date_31_5_2004.dat	157
कर	कर					S		unknown	none	VM	no_analysis	0		fullnews_id_2491777_date_31_5_2004.dat	169
दिखा	दिखा				F	S		participle	low	VM	wrong_lemma	1	दिख	fullnews_id_2491778_date_31_5_2004.dat	8
कर	कर				M	S		unknown	none	VM	no_analysis	0		fullnews_id_2491778_date_31_5_2004.dat	23
कर	कर				M	S		unknown	none	VM	no_analysis	0		fullnews_id_2491778_date_31_5_2004.dat	33
किए	कर					S		irregular	high	VM	wrong_features	2	कर|कि	fullnews_id_2491778_date_31_5_2004.dat	60
कर	कर				F	S		unknown	none	VM	no_analysis	0		fullnews_id_2491778_date_31_5_2004.dat	67
है	है					S		unknown	none	VM	no_analysis	0		fullnews_id_2491778_date_31_5_2004.dat	82
कर	कर				M	S		unknown	none	VM	no_analysis	0		fullnews_id_2491778_date_31_5_2004.dat	93
उभर	उभर							unknown	none	VM	no_analysis	0		fullnews_id_2491778_date_31_5_2004.dat	98
आया	आ				M	S		participle	low	VM	wrong_lemma	1	आय	fullnews_id_2491778_date_31_5_2004.dat	100
NULL	null							unknown	none	VM	no_analysis	0		fullnews_id_2491778_date_31_5_2004.dat	108
करते	कर				M	S		participle	low	VM	wrong_features	2	कर|करत	fullnews_id_2491778_date_31_5_2004.dat	125
बनी	बन				F	P		participle	low	VM	wrong_features	1	बन	fullnews_id_2491778_date_31_5_2004.dat	130
कर	कर				F	S		unknown	none	VM	no_analysis	0		fullnews_id_2491778_date_31_5_2004.dat	153
है	है					S		unknown	none	VM	no_analysis	0		fullnews_id_2491778_date_31_5_2004.dat	158
किए	कर					S		irregular	high	VM	wrong_features	2	कर|कि	fullnews_id_2491778_date_31_5_2004.dat	162
देने	दे					P		participle	low	VM	wrong_features	2	दे|देन	fullnews_id_2491778_date_31_5_2004.dat	164
मानें	मान					P		finite	low	VM	wrong_features	1	मान	fullnews_id_2491778_date_31_5_2004.dat	179
कर	कर				M	S		unknown	none	VM	no_analysis	0		fullnews_id_2491778_date_31_5_2004.dat	187
कर	कर				M	S		unknown	none	VM	no_analysis	0		fullnews_id_2491778_date_31_5_2004.dat	207
हो	हो					S		unknown	none	VM	no_analysis	0		fullnews_id_2491779_date_31_5_2004.dat	7
थीं	था				F	S		unknown	none	VM	no_analysis	0		fullnews_id_2491779_date_31_5_2004.dat	13
रहे	रह					S		participle	low	VAUX	wrong_features	1	रह	fullnews_id_2491779_date_31_5_2004.dat	29
थे	था				M	S		unknown	none	VM	no_analysis	0		fullnews_id_2491779_date_31_5_2004.dat	33
हैं	है					S		unknown	none	VM	no_analysis	0		fullnews_id_2491779_date_31_5_2004.dat	39
है	है					S		unknown	none	VM	no_analysis	0		fullnews_id_2491779_date_31_5_2004.dat	45
कर	कर				M	S		unknown	none	VM	no_analysis	0		fullnews_id_2491779_date_31_5_2004.dat	56
लिखी	लिख				F	P		participle	low	VM	wrong_features	1	लिख	fullnews_id_2491779_date_31_5_2004.dat	65
हो	हो				M	P		unknown	none	VM	no_analysis	0		fullnews_id_2491779_date_31_5_2004.dat	78
हुई	हो				F	S		participle	low	VM	wrong_lemma	1	हु	fullnews_id_2491779_date_31_5_2004.dat	84
मिल	मिल				M	S		unknown	none	VM	no_analysis	0		fullnews_id_2491779_date_31_5_2004.dat	87
हैं	है					P		unknown	none	VM	no_analysis	0		fullnews_id_2491779_date_31_5_2004.dat	96
है	है					S		unknown	none	VM	no_analysis	0		fullnews_id_2491779_date_31_5_2004.dat	103
ले	ले				F	S		unknown	none	VM	no_analysis	0		fullnews_id_2491780_date_31_5_2004.dat	46
है	है					S		unknown	none	VM	no_analysis	0		fullnews_id_2491780_date_31_5_2004.dat	62
NULL	'							unknown	none	VM	no_analysis	0		fullnews_id_2491780_date_31_5_2004.dat	79
है	है					S		unknown	none	VM	no_analysis	0		fullnews_id_2491780_date_31_5_2004.dat	84
